timestamp,open,high,low,close,volume
2025-05-01 00:00:00+00:00,94170.7,94402.0,94130.4,94402.0,48.73191
2025-05-01 01:00:00+00:00,94402.0,94705.9,94394.9,94642.4,74.35689
2025-05-01 02:00:00+00:00,94642.4,94966.4,94612.5,94842.5,57.50285
2025-05-01 03:00:00+00:00,94843.4,95010.4,94679.7,94778.7,92.88328
2025-05-01 04:00:00+00:00,94778.8,94922.7,94714.0,94855.7,35.49751
2025-05-01 05:00:00+00:00,94855.7,95171.0,94835.7,95144.4,67.81679
2025-05-01 06:00:00+00:00,95144.4,95179.8,94807.4,94892.4,45.09876
2025-05-01 07:00:00+00:00,94891.3,95101.4,94800.2,95027.2,56.2219
2025-05-01 08:00:00+00:00,95015.4,95206.8,94901.3,95206.7,46.54858
2025-05-01 09:00:00+00:00,95206.8,95803.3,95143.8,95515.5,151.53274
2025-05-01 10:00:00+00:00,95515.6,96385.5,95515.6,96159.3,300.03774
2025-05-01 11:00:00+00:00,96159.4,96250.1,95841.0,96172.1,95.86881
2025-05-01 12:00:00+00:00,96175.9,96464.5,96116.1,96373.6,131.13871
2025-05-01 13:00:00+00:00,96373.6,96862.7,95829.7,95842.6,308.54554
2025-05-01 14:00:00+00:00,95842.7,96913.3,95842.7,96837.3,313.97395
2025-05-01 15:00:00+00:00,96837.4,97435.5,96760.2,96852.3,344.84977
2025-05-01 16:00:00+00:00,96852.3,97370.1,96852.3,97009.3,130.84118
2025-05-01 17:00:00+00:00,97009.3,97222.1,96521.7,96803.8,115.82742
2025-05-01 18:00:00+00:00,96803.8,96977.9,96450.1,96873.2,74.61582
2025-05-01 19:00:00+00:00,96873.2,96885.8,96420.6,96513.8,72.11769
2025-05-01 20:00:00+00:00,96517.3,96888.7,96315.7,96426.5,112.06166
2025-05-01 21:00:00+00:00,96414.2,96780.3,96399.8,96474.9,27.67992
2025-05-01 22:00:00+00:00,96475.0,96651.3,96373.5,96377.9,48.72303
2025-05-01 23:00:00+00:00,96379.8,96505.1,96188.7,96488.9,51.1562
2025-05-02 00:00:00+00:00,96488.8,97066.4,96470.4,97049.0,86.78913
2025-05-02 01:00:00+00:00,97049.0,97183.7,96770.5,96975.8,80.05519
2025-05-02 02:00:00+00:00,96975.8,97051.7,96725.5,96960.5,53.79771
2025-05-02 03:00:00+00:00,96960.6,97237.1,96960.6,97105.9,42.88137
2025-05-02 04:00:00+00:00,97105.9,97308.8,96876.0,96946.5,56.43421
2025-05-02 05:00:00+00:00,96946.5,97009.7,96634.7,96712.7,49.17177
2025-05-02 06:00:00+00:00,96712.7,96889.2,96553.1,96717.8,44.37723
2025-05-02 07:00:00+00:00,96717.8,96735.2,96359.9,96360.0,75.30271
2025-05-02 08:00:00+00:00,96359.9,96773.9,96359.8,96637.2,75.13098
2025-05-02 09:00:00+00:00,96637.2,96789.7,96473.6,96603.8,35.46886
2025-05-02 10:00:00+00:00,96603.9,96933.9,96603.9,96895.3,51.88658
2025-05-02 11:00:00+00:00,96900.0,97095.3,96892.6,96940.6,53.32784
2025-05-02 12:00:00+00:00,96937.2,97184.4,96652.2,97184.4,128.66982
2025-05-02 13:00:00+00:00,97184.4,97258.0,96670.4,96772.9,95.03398
2025-05-02 14:00:00+00:00,96773.0,97889.9,96705.9,97752.3,265.14908
2025-05-02 15:00:00+00:00,97752.3,97893.1,97068.5,97325.4,154.90191
2025-05-02 16:00:00+00:00,97325.4,97784.5,97325.4,97347.4,155.82027
2025-05-02 17:00:00+00:00,97347.5,97425.7,97063.1,97404.1,97.88585
2025-05-02 18:00:00+00:00,97404.2,97620.6,97152.3,97175.0,57.95452
2025-05-02 19:00:00+00:00,97175.0,97187.4,96759.6,96936.2,74.29789
2025-05-02 20:00:00+00:00,96925.5,97136.1,96842.2,97020.6,35.82264
2025-05-02 21:00:00+00:00,97020.7,97044.3,96569.4,96724.5,38.23524
2025-05-02 22:00:00+00:00,96724.6,96805.9,96576.0,96652.1,53.09846
2025-05-02 23:00:00+00:00,96654.9,96896.8,96598.9,96886.5,37.14419
2025-05-03 00:00:00+00:00,96886.5,96932.2,96628.7,96705.9,44.78726
2025-05-03 01:00:00+00:00,96706.0,96729.2,96435.7,96499.9,40.97481
2025-05-03 02:00:00+00:00,96500.0,96704.9,96491.3,96544.1,30.86635
2025-05-03 03:00:00+00:00,96544.1,96556.8,96322.0,96350.1,38.22498
2025-05-03 04:00:00+00:00,96350.1,96589.0,96310.8,96522.9,39.86438
2025-05-03 05:00:00+00:00,96523.0,96605.7,96421.2,96423.4,19.41839
2025-05-03 06:00:00+00:00,96423.5,96423.5,96132.2,96182.1,38.40529
2025-05-03 07:00:00+00:00,96182.1,96412.1,96158.3,96331.2,35.67822
2025-05-03 08:00:00+00:00,96332.7,96426.4,96150.1,96300.1,35.83205
2025-05-03 09:00:00+00:00,96300.1,96400.8,96196.9,96264.3,25.51536
2025-05-03 10:00:00+00:00,96264.3,96264.3,95867.7,95904.2,75.99641
2025-05-03 11:00:00+00:00,95904.2,96082.7,95876.8,95949.9,52.8191
2025-05-03 12:00:00+00:00,95949.9,96160.4,95890.6,96123.8,30.50971
2025-05-03 13:00:00+00:00,96123.9,96331.8,96118.6,96331.7,24.49456
2025-05-03 14:00:00+00:00,96331.8,96447.0,96285.3,96376.0,27.21574
2025-05-03 15:00:00+00:00,96376.1,96500.0,96320.9,96412.5,23.31216
2025-05-03 16:00:00+00:00,96412.5,96419.1,96082.6,96209.1,34.44648
2025-05-03 17:00:00+00:00,96209.1,96209.2,95873.7,96185.1,42.27964
2025-05-03 18:00:00+00:00,96185.2,96272.3,96095.9,96146.6,14.32666
2025-05-03 19:00:00+00:00,96146.6,96356.8,96125.0,96353.4,17.525499
2025-05-03 20:00:00+00:00,96353.5,96388.0,96286.4,96339.7,13.9675
2025-05-03 21:00:00+00:00,96339.7,96438.6,96238.4,96269.2,30.27277
2025-05-03 22:00:00+00:00,96269.2,96368.7,96171.6,96172.6,29.91273
2025-05-03 23:00:00+00:00,96172.6,96178.4,95753.4,95856.1,64.29221
2025-05-04 00:00:00+00:00,95853.2,96043.9,95768.7,95877.7,30.51552
2025-05-04 01:00:00+00:00,95877.7,96184.6,95600.0,96097.7,70.83102
2025-05-04 02:00:00+00:00,96097.7,96300.7,95811.1,95888.6,65.96851
2025-05-04 03:00:00+00:00,95888.6,95894.0,95664.2,95724.4,28.6661
2025-05-04 04:00:00+00:00,95724.4,95941.3,95724.3,95724.9,29.42512
2025-05-04 05:00:00+00:00,95725.0,96135.0,95700.0,96048.8,48.29597
2025-05-04 06:00:00+00:00,96048.8,96138.8,95872.8,95906.9,41.98468
2025-05-04 07:00:00+00:00,95906.9,96073.2,95806.2,95880.9,22.88885
2025-05-04 08:00:00+00:00,95881.0,95921.1,95439.3,95651.1,68.48492
2025-05-04 09:00:00+00:00,95651.1,95689.6,95448.0,95491.7,46.20039
2025-05-04 10:00:00+00:00,95491.7,95526.2,95300.1,95407.0,50.39897
2025-05-04 11:00:00+00:00,95407.0,95550.2,95367.0,95424.2,33.13878
2025-05-04 12:00:00+00:00,95424.3,95596.5,95420.7,95480.5,31.30184
2025-05-04 13:00:00+00:00,95474.6,95598.9,95232.4,95372.8,43.32348
2025-05-04 14:00:00+00:00,95372.9,95644.0,95325.5,95612.0,50.95446
2025-05-04 15:00:00+00:00,95610.2,95683.7,95426.6,95464.9,53.78229
2025-05-04 16:00:00+00:00,95464.9,95564.0,95300.0,95343.2,43.71697
2025-05-04 17:00:00+00:00,95343.3,95476.9,95245.4,95408.9,23.21921
2025-05-04 18:00:00+00:00,95408.9,95483.8,95365.3,95374.4,20.43526
2025-05-04 19:00:00+00:00,95372.1,95637.7,95337.7,95577.9,13.20978
2025-05-04 20:00:00+00:00,95581.7,95722.5,95564.4,95709.2,16.15887
2025-05-04 21:00:00+00:00,95709.3,95748.2,95620.0,95671.1,21.83364
2025-05-04 22:00:00+00:00,95671.1,95680.6,94731.8,95016.2,145.41145
2025-05-04 23:00:00+00:00,95016.1,95035.6,94155.4,94283.0,157.92291
2025-05-05 00:00:00+00:00,94283.0,94796.1,94203.5,94710.6,106.86248
2025-05-05 01:00:00+00:00,94710.7,94752.6,93727.2,93928.4,219.30652
2025-05-05 02:00:00+00:00,93928.5,94388.9,93513.8,94233.6,128.20533
2025-05-05 03:00:00+00:00,94233.6,94294.7,94022.9,94041.6,42.55295
2025-05-05 04:00:00+00:00,94041.7,94443.1,94030.0,94415.3,36.27207
2025-05-05 05:00:00+00:00,94415.3,94757.5,94232.6,94721.8,44.60732
2025-05-05 06:00:00+00:00,94725.9,94779.8,94579.9,94766.9,36.22537
2025-05-05 07:00:00+00:00,94766.9,94819.1,94531.3,94752.7,36.29127
2025-05-05 08:00:00+00:00,94752.8,94792.5,94492.7,94561.6,41.89075
2025-05-05 09:00:00+00:00,94561.7,94646.4,94481.5,94556.0,20.54256
2025-05-05 10:00:00+00:00,94556.1,94562.3,94064.7,94128.3,61.9777
2025-05-05 11:00:00+00:00,94128.3,94280.0,93892.8,94046.3,56.99626
2025-05-05 12:00:00+00:00,94045.9,94344.7,93905.5,94329.8,43.33488
2025-05-05 13:00:00+00:00,94329.9,94402.9,93649.3,94229.5,162.21141
2025-05-05 14:00:00+00:00,94230.7,94533.2,93734.7,93878.8,195.50459
2025-05-05 15:00:00+00:00,93878.8,93968.4,93621.6,93769.6,89.71725
2025-05-05 16:00:00+00:00,93769.7,94273.3,93761.3,94213.4,57.51148
2025-05-05 17:00:00+00:00,94213.5,94618.3,94067.4,94498.9,80.28382
2025-05-05 18:00:00+00:00,94498.9,94896.7,94444.2,94730.9,57.49099
2025-05-05 19:00:00+00:00,94730.8,94895.1,94291.0,94340.6,47.6523
2025-05-05 20:00:00+00:00,94353.7,94367.7,93888.0,94245.0,60.11675
2025-05-05 21:00:00+00:00,94245.1,94837.9,94240.2,94714.9,69.486
2025-05-05 22:00:00+00:00,94714.9,95201.7,94714.9,95046.4,87.19249
2025-05-05 23:00:00+00:00,95046.4,95134.4,94724.9,94733.0,35.354
2025-05-06 00:00:00+00:00,94733.0,94788.9,94433.8,94599.9,39.6976
2025-05-06 01:00:00+00:00,94600.0,94932.2,94315.7,94315.7,51.78386
2025-05-06 02:00:00+00:00,94313.7,94399.4,94030.1,94327.8,49.34303
2025-05-06 03:00:00+00:00,94332.4,94504.8,94229.3,94453.2,32.37978
2025-05-06 04:00:00+00:00,94453.2,94584.5,94353.5,94576.3,34.06262
2025-05-06 05:00:00+00:00,94576.4,94611.5,94312.5,94334.3,29.5388
2025-05-06 06:00:00+00:00,94334.3,94498.0,94334.3,94498.0,13.95122
2025-05-06 07:00:00+00:00,94498.0,94634.0,94360.5,94394.3,24.92052
2025-05-06 08:00:00+00:00,94394.3,94394.3,94000.1,94371.6,69.689141
2025-05-06 09:00:00+00:00,94371.6,94371.6,94112.9,94216.2,23.89893
2025-05-06 10:00:00+00:00,94216.2,94328.4,93864.7,93943.8,123.84709
2025-05-06 11:00:00+00:00,93943.8,94065.5,93728.8,93820.3,69.68442
2025-05-06 12:00:00+00:00,93820.3,94043.3,93775.5,93943.1,64.05975
2025-05-06 13:00:00+00:00,93943.2,94024.0,93397.2,93620.1,179.68646
2025-05-06 14:00:00+00:00,93620.0,94688.7,93617.1,94158.7,196.94697
2025-05-06 15:00:00+00:00,94148.2,94734.7,94087.0,94549.8,104.08857
2025-05-06 16:00:00+00:00,94558.4,94817.4,94222.0,94245.1,118.62593
2025-05-06 17:00:00+00:00,94245.1,94852.3,94245.0,94534.6,93.95686
2025-05-06 18:00:00+00:00,94534.6,95084.7,94510.3,95067.9,59.23706
2025-05-06 19:00:00+00:00,95067.9,95157.5,94921.9,94962.2,64.73861
2025-05-06 20:00:00+00:00,94962.9,95022.5,94629.8,94681.3,65.55323
2025-05-06 21:00:00+00:00,94681.3,94806.0,94454.2,94689.8,32.17362
2025-05-06 22:00:00+00:00,94690.0,96278.7,94685.2,96256.2,415.84873
2025-05-06 23:00:00+00:00,96256.3,96910.1,96094.6,96828.9,263.80772
2025-05-07 00:00:00+00:00,96828.9,97490.2,96744.1,97416.5,250.72622
2025-05-07 01:00:00+00:00,97416.5,97705.5,97181.3,97235.1,208.47574
2025-05-07 02:00:00+00:00,97240.6,97269.8,96482.7,96624.3,133.66195
2025-05-07 03:00:00+00:00,96624.3,96665.5,96210.5,96520.4,94.84043918
2025-05-07 04:00:00+00:00,96520.4,96706.9,96420.9,96583.0,38.69026
2025-05-07 05:00:00+00:00,96583.0,96583.0,96317.8,96387.2,25.02203
2025-05-07 06:00:00+00:00,96387.2,96661.8,96365.7,96563.2,53.70459
2025-05-07 07:00:00+00:00,96563.2,97000.0,96555.8,96998.9,32.77161
2025-05-07 08:00:00+00:00,96984.9,97081.8,96858.5,97027.8,39.38835
2025-05-07 09:00:00+00:00,97027.8,97054.6,96870.9,96984.9,37.98972
2025-05-07 10:00:00+00:00,96985.0,97112.9,96828.0,97029.6,52.64038
2025-05-07 11:00:00+00:00,97029.6,97070.0,96916.6,97045.4,48.96787
2025-05-07 12:00:00+00:00,97047.4,97189.4,96872.1,96964.9,45.82647
2025-05-07 13:00:00+00:00,96965.0,97304.3,96719.5,97020.6,108.35565
2025-05-07 14:00:00+00:00,97020.5,97481.3,96805.0,96940.4,125.26794
2025-05-07 15:00:00+00:00,96940.4,97153.6,96765.0,96930.0,63.02789
2025-05-07 16:00:00+00:00,96930.1,96962.5,96521.2,96856.7,99.64109
2025-05-07 17:00:00+00:00,96856.8,96891.9,96201.5,96317.4,87.14863
2025-05-07 18:00:00+00:00,96322.2,96872.7,95902.5,96593.6,418.71518
